simulation_id,timestamp,success,error,mass_variation_percent,cd_multiplier,thrust_scale,cg_offset_m
sim_000235,2025-10-30T18:04:29.232442,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,0
sim_000236,2025-10-30T18:04:29.232460,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,0.95,0.03
sim_000237,2025-10-30T18:04:29.232478,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,-0.03
sim_000238,2025-10-30T18:04:29.232498,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,0
sim_000239,2025-10-30T18:04:29.232519,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.0,0.03
sim_000240,2025-10-30T18:04:29.232538,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,-0.03
sim_000241,2025-10-30T18:04:29.232556,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,0
sim_000242,2025-10-30T18:04:29.232574,False,type object 'Rocket' has no attribute 'from_ork',15,0.95,1.05,0.03
sim_000243,2025-10-30T18:04:29.232592,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,-0.03
sim_000244,2025-10-30T18:04:29.232609,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,0
sim_000245,2025-10-30T18:04:29.232626,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,0.95,0.03
sim_000246,2025-10-30T18:04:29.232643,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,-0.03
sim_000247,2025-10-30T18:04:29.232662,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,0
sim_000248,2025-10-30T18:04:29.232679,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.0,0.03
sim_000249,2025-10-30T18:04:29.232700,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,-0.03
sim_000250,2025-10-30T18:04:29.232718,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,0
sim_000251,2025-10-30T18:04:29.232736,False,type object 'Rocket' has no attribute 'from_ork',15,1.0,1.05,0.03
sim_000252,2025-10-30T18:04:29.232753,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,-0.03
sim_000253,2025-10-30T18:04:29.232771,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,0
sim_000254,2025-10-30T18:04:29.232788,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,0.95,0.03
sim_000255,2025-10-30T18:04:29.232807,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,-0.03
sim_000256,2025-10-30T18:04:29.232824,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,0
sim_000257,2025-10-30T18:04:29.232843,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.0,0.03
sim_000258,2025-10-30T18:04:29.232861,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,-0.03
sim_000259,2025-10-30T18:04:29.232883,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,0
sim_000260,2025-10-30T18:04:29.232902,False,type object 'Rocket' has no attribute 'from_ork',15,1.05,1.05,0.03
sim_000261,2025-10-30T18:04:29.232921,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,-0.03
sim_000262,2025-10-30T18:04:29.232939,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,0
sim_000263,2025-10-30T18:04:29.232957,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,0.95,0.03
sim_000264,2025-10-30T18:04:29.232975,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,-0.03
sim_000265,2025-10-30T18:04:29.232992,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,0
sim_000266,2025-10-30T18:04:29.233011,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.0,0.03
sim_000267,2025-10-30T18:04:29.233028,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,-0.03
sim_000268,2025-10-30T18:04:29.233046,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,0
sim_000269,2025-10-30T18:04:29.233068,False,type object 'Rocket' has no attribute 'from_ork',15,1.1,1.05,0.03
sim_000000,2025-10-30T18:04:41.954181,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,-0.03
sim_000001,2025-10-30T18:04:41.954270,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,0
sim_000002,2025-10-30T18:04:41.954317,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,0.95,0.03
sim_000003,2025-10-30T18:04:41.954346,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,-0.03
sim_000004,2025-10-30T18:04:41.954373,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,0
sim_000005,2025-10-30T18:04:41.954397,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.0,0.03
sim_000006,2025-10-30T18:04:41.954418,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,-0.03
sim_000007,2025-10-30T18:04:41.954438,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,0
sim_000008,2025-10-30T18:04:41.954459,False,type object 'Rocket' has no attribute 'from_ork',-10,0.9,1.05,0.03
sim_000009,2025-10-30T18:04:41.954491,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,-0.03
sim_000010,2025-10-30T18:04:41.954516,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,0
sim_000011,2025-10-30T18:04:41.954535,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,0.95,0.03
sim_000012,2025-10-30T18:04:41.954554,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,-0.03
sim_000013,2025-10-30T18:04:41.954582,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,0
sim_000014,2025-10-30T18:04:41.954621,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.0,0.03
sim_000015,2025-10-30T18:04:41.954639,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,-0.03
sim_000016,2025-10-30T18:04:41.954658,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,0
sim_000017,2025-10-30T18:04:41.954677,False,type object 'Rocket' has no attribute 'from_ork',-10,0.95,1.05,0.03
sim_000018,2025-10-30T18:04:41.954696,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,-0.03
sim_000019,2025-10-30T18:04:41.954718,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,0
sim_000020,2025-10-30T18:04:41.954737,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,0.95,0.03
sim_000021,2025-10-30T18:04:41.954754,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,-0.03
sim_000022,2025-10-30T18:04:41.954772,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,0
sim_000023,2025-10-30T18:04:41.954793,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.0,0.03
sim_000024,2025-10-30T18:04:41.954811,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,-0.03
sim_000025,2025-10-30T18:04:41.954830,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,0
sim_000026,2025-10-30T18:04:41.954856,False,type object 'Rocket' has no attribute 'from_ork',-10,1.0,1.05,0.03
sim_000027,2025-10-30T18:04:41.954882,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,-0.03
sim_000028,2025-10-30T18:04:41.954902,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,0
sim_000029,2025-10-30T18:04:41.954927,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,0.95,0.03
sim_000030,2025-10-30T18:04:41.954946,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,-0.03
sim_000031,2025-10-30T18:04:41.954965,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,0
sim_000032,2025-10-30T18:04:41.954984,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.0,0.03
sim_000033,2025-10-30T18:04:41.955003,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,-0.03
sim_000034,2025-10-30T18:04:41.955021,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,0
sim_000035,2025-10-30T18:04:41.955039,False,type object 'Rocket' has no attribute 'from_ork',-10,1.05,1.05,0.03
sim_000036,2025-10-30T18:04:41.955058,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,-0.03
sim_000037,2025-10-30T18:04:41.955076,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,0
sim_000038,2025-10-30T18:04:41.955094,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,0.95,0.03
sim_000039,2025-10-30T18:04:41.955117,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,-0.03
sim_000040,2025-10-30T18:04:41.955137,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0
sim_000041,2025-10-30T18:04:41.955157,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0.03
sim_000042,2025-10-30T18:04:41.955175,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,-0.03
sim_000043,2025-10-30T18:04:41.955195,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0
sim_000044,2025-10-30T18:04:41.955215,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0.03
sim_000045,2025-10-30T18:04:41.955233,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,-0.03
sim_000046,2025-10-30T18:04:41.955251,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0
sim_000047,2025-10-30T18:04:41.955269,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0.03
sim_000048,2025-10-30T18:04:41.955293,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,-0.03
sim_000049,2025-10-30T18:04:41.955316,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0
sim_000050,2025-10-30T18:04:41.955335,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0.03
sim_000051,2025-10-30T18:04:41.955353,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,-0.03
sim_000052,2025-10-30T18:04:41.955371,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0
sim_000053,2025-10-30T18:04:41.955390,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0.03
sim_000054,2025-10-30T18:04:41.955408,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,-0.03
sim_000055,2025-10-30T18:04:41.955427,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,0
sim_000056,2025-10-30T18:04:41.955446,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,0.03
sim_000057,2025-10-30T18:04:41.955464,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,-0.03
sim_000058,2025-10-30T18:04:41.955482,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,0
sim_000059,2025-10-30T18:04:41.955503,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,0.03
sim_000060,2025-10-30T18:04:41.955522,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,-0.03
sim_000061,2025-10-30T18:04:41.955540,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,0
sim_000062,2025-10-30T18:04:41.955559,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,0.03
sim_000063,2025-10-30T18:04:41.955579,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,-0.03
sim_000064,2025-10-30T18:04:41.955597,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,0
sim_000065,2025-10-30T18:04:41.955616,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,0.03
sim_000066,2025-10-30T18:04:41.955635,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,-0.03
sim_000067,2025-10-30T18:04:41.955652,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,0
sim_000068,2025-10-30T18:04:41.955672,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,0.03
sim_000069,2025-10-30T18:04:41.955693,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,-0.03
sim_000070,2025-10-30T18:04:41.955712,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,0
sim_000071,2025-10-30T18:04:41.955730,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,0.03
sim_000072,2025-10-30T18:04:41.955749,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,-0.03
sim_000073,2025-10-30T18:04:41.955766,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,0
sim_000074,2025-10-30T18:04:41.955784,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,0.03
sim_000075,2025-10-30T18:04:41.955803,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,-0.03
sim_000076,2025-10-30T18:04:41.955821,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,0
sim_000077,2025-10-30T18:04:41.955887,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,0.03
sim_000078,2025-10-30T18:04:41.955910,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,-0.03
sim_000079,2025-10-30T18:04:41.955934,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,0
sim_000080,2025-10-30T18:04:41.955955,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,0.03
sim_000081,2025-10-30T18:04:41.955975,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,-0.03
sim_000082,2025-10-30T18:04:41.955996,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,0
sim_000083,2025-10-30T18:04:41.956014,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,0.03
sim_000084,2025-10-30T18:04:41.956032,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,-0.03
sim_000085,2025-10-30T18:04:41.956050,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,0
sim_000086,2025-10-30T18:04:41.956068,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,0.03
sim_000087,2025-10-30T18:04:41.956086,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,-0.03
sim_000088,2025-10-30T18:04:41.956105,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0
sim_000089,2025-10-30T18:04:41.956130,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0.03
sim_000090,2025-10-30T18:04:41.956151,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,-0.03
sim_000091,2025-10-30T18:04:41.956171,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0
sim_000092,2025-10-30T18:04:41.956189,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0.03
sim_000093,2025-10-30T18:04:41.956208,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,-0.03
sim_000094,2025-10-30T18:04:41.956226,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0
sim_000095,2025-10-30T18:04:41.956244,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0.03
sim_000096,2025-10-30T18:04:41.956262,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,-0.03
sim_000097,2025-10-30T18:04:41.956280,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0
sim_000098,2025-10-30T18:04:41.956301,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0.03
sim_000099,2025-10-30T18:04:41.956324,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,-0.03
sim_000100,2025-10-30T18:04:41.956342,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0
sim_000101,2025-10-30T18:04:41.956363,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0.03
sim_000102,2025-10-30T18:04:41.956381,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,-0.03
sim_000103,2025-10-30T18:04:41.956399,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0
sim_000104,2025-10-30T18:04:41.956417,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0.03
sim_000105,2025-10-30T18:04:41.956436,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,-0.03
sim_000106,2025-10-30T18:04:41.956454,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0
sim_000107,2025-10-30T18:04:41.956472,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0.03
sim_000108,2025-10-30T18:04:41.956490,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,-0.03
sim_000109,2025-10-30T18:04:41.956514,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0
sim_000110,2025-10-30T18:04:41.956535,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0.03
sim_000111,2025-10-30T18:04:41.956556,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,-0.03
sim_000112,2025-10-30T18:04:41.956574,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,0
sim_000113,2025-10-30T18:04:41.956592,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,0.03
sim_000114,2025-10-30T18:04:41.956611,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,-0.03
sim_000115,2025-10-30T18:04:41.956629,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,0
sim_000116,2025-10-30T18:04:41.956646,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,0.03
sim_000117,2025-10-30T18:04:41.956665,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,-0.03
sim_000118,2025-10-30T18:04:41.956682,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,0
sim_000119,2025-10-30T18:04:41.956703,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,0.03
sim_000120,2025-10-30T18:04:41.956723,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,-0.03
sim_000121,2025-10-30T18:04:41.956743,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,0
sim_000122,2025-10-30T18:04:41.956762,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,0.03
sim_000123,2025-10-30T18:04:41.956782,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,-0.03
sim_000124,2025-10-30T18:04:41.956800,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,0
sim_000125,2025-10-30T18:04:41.956818,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,0.03
sim_000126,2025-10-30T18:04:41.956836,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,-0.03
sim_000127,2025-10-30T18:04:41.956854,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,0
sim_000128,2025-10-30T18:04:41.956872,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,0.03
sim_000129,2025-10-30T18:04:41.956893,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,-0.03
sim_000130,2025-10-30T18:04:41.956913,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,0
sim_000131,2025-10-30T18:04:41.956935,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,0.03
sim_000132,2025-10-30T18:04:41.956953,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,-0.03
sim_000133,2025-10-30T18:04:41.956972,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,0
sim_000134,2025-10-30T18:04:41.956990,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,0.03
sim_000135,2025-10-30T18:04:41.957008,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,-0.03
sim_000136,2025-10-30T18:04:41.957027,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,0
sim_000137,2025-10-30T18:04:41.957044,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,0.03
